id,nset1,nset2,nset3,nset4,nset5,nset6,nset7,nset8,nset9,nset10,nset11,nset12,mset1,mset2,mset3,mset4,mset5,mset6,mset7,mset8,mset9,mset10,mset11,mset12,TotAmt,TotTrans
4,0,0.390756303,0.172268908,0.147058824,0.008403361,0.029411765,0.012605042,0.100840336,0.088235294,0.050420168,0,0,0,0.279239767,0.270467836,0.097953217,0.004385965,0.017543859,0.008771929,0.05116959,0.138888889,0.131578948,0,0,4957563.87,238
12,0.026666667,0.106666667,0.04,0.36,0,0.013333333,0.04,0.213333333,0.053333333,0.146666667,0,0,0.007963595,0.089874856,0.097838451,0.213879411,0,0.003412971,0.360637087,0.167235494,0.00568828,0.053469854,0,0,1867029.97,75
16,0.285714286,0,0,0.285714286,0,0.142857143,0,0.142857143,0,0,0,0.142857143,0.121396066,0,0,0.532625213,0,0.270106214,0,0.048558427,0,0,0,0.027314081,110808.78,14
24,0,0.714285714,0.071428571,0,0,0.178571429,0.035714286,0,0,0,0,0,0,0.367775835,0.08406304,0,0,0.525394046,0.022767079,0,0,0,0,0,608448.73,28
28,0,0.473684211,0,0.157894737,0,0.105263158,0,0.105263158,0,0.157894737,0,0,0,0.595404582,0,0.15684316,0,0.126873132,0,0.029970028,0,0.090909098,0,0,245551.99,19
31,0,0.416666667,0.027777778,0.083333333,0.055555556,0.027777778,0.083333333,0,0,0.305555556,0,0,0,0.480999996,0.033,0.061000005,0.154000004,0.039999995,0.146000002,0,0,0.084999997,0,0,792504.85,36
34,0,0,0,0.19047619,0.666666667,0,0.047619048,0,0,0.095238095,0,0,0,0,0,0.16169725,0.759174303,0,0.03669725,0,0,0.042431198,0,0,507805.36,21
47,0,0,0,0.382352941,0.029411765,0.235294118,0.058823529,0.117647059,0,0.147058824,0.029411765,0,0,0,0,0.278074866,0.020053474,0.145721926,0.016042784,0.062834221,0,0.05882353,0.418449198,0,947113.68,34
87,0,0,0,0.3125,0,0,0,0,0,0.6875,0,0,0,0,0,0.015873068,0,0,0,0,0,0.984126932,0,0,79093.72,16
104,0,0.272727273,0,0.363636364,0.363636364,0,0,0,0,0,0,0,0,0.252824863,0,0.265536727,0.481638409,0,0,0,0,0,0,0,227901.28,11
109,0,0.355555556,0,0.066666667,0,0,0,0,0,0.577777778,0,0,0,0.543999994,0,0.095999994,0,0,0,0,0,0.360000011,0,0,389390.96,45
132,0,0.560483871,0.189516129,0.133064516,0.012096774,0.060483871,0.008064516,0.012096774,0,0,0.02016129,0.004032258,0,0.100840336,0.115546219,0.146008404,0.006302521,0.038865546,0.003151261,0.001050421,0,0,0.586134452,0.00210084,5332272.19,248
166,0,0.027777778,0,0.333333333,0,0,0,0,0,0.611111111,0.027777778,0,0,0.064711829,0,0.36501517,0,0,0,0,0,0.129423658,0.440849343,0,1382165.54,36
174,0,0.254237288,0.288135593,0,0.016949153,0,0.033898305,0.033898305,0,0.355932203,0,0.016949153,0,0.102590675,0.144041451,0,0.006217618,0,0.005181346,0.001036268,0,0.734715024,0,0.006217618,2561286.4,59
197,0,0.03030303,0.727272727,0.151515152,0,0.03030303,0.060606061,0,0,0,0,0,0,0.019348268,0.787169042,0.15071283,0,0.008146641,0.034623219,0,0,0,0,0,1691768.45,66
202,0.029411765,0.264705882,0.294117647,0,0.058823529,0,0.088235294,0,0,0.264705882,0,0,0.025575451,0.060102307,0.305626599,0,0.014066491,0,0.05498721,0,0,0.539641942,0,0,860259.32,34
205,0,0,0,0.5,0.214285714,0.285714286,0,0,0,0,0,0,0,0,0,0.13299999,0.183,0.684000011,0,0,0,0,0,0,205367.76,14
213,0,0.185185185,0.296296296,0.111111111,0,0.037037037,0.074074074,0.296296296,0,0,0,0,0,0.350665066,0.383313187,0.021765404,0,0.04715839,0.060459496,0.136638456,0,0,0,0,319105.04,27
221,0,0,0,0,0.111111111,0,0.055555556,0,0,0.833333333,0,0,0,0,0,0,0.510000025,0,0.039999994,0,0,0.449999981,0,0,187671.03,18
230,0.01369863,0.547945205,0,0.150684932,0.171232877,0.068493151,0,0.047945205,0,0,0,0,0,0.525354968,0,0.104462475,0.310344828,0.040567952,0,0.019269777,0,0,0,0,3076377.13,146
245,0,0.1875,0.0625,0,0,0,0,0,0,0.75,0,0,0,0.008888887,0.004444455,0,0,0,0,0,0,0.986666659,0,0,440575.99,16
249,0,0.029850746,0.835820896,0.089552239,0,0,0,0,0.029850746,0,0.014925373,0,0,0.103896106,0.668331666,0,0,0,0,0,0.000999002,0,0.226773226,0,1360006.8,67
257,0.038461538,0.461538462,0,0.115384615,0.192307692,0.153846154,0,0.038461538,0,0,0,0,0.142011826,0.237869832,0,0.216568042,0.227218937,0.143195265,0,0.033136099,0,0,0,0,397967.49,26
264,0.025974026,0.558441558,0,0.090909091,0.103896104,0.12987013,0.038961039,0,0,0,0,0.051948052,0.014358974,0.497435901,0,0.172307694,0.118974359,0.098461541,0.037948714,0,0,0,0,0.060512817,1052740.28,77
291,0,0.8,0,0,0,0.066666667,0.133333333,0,0,0,0,0,0,0.792999984,0,0,0,0.035000015,0.172000001,0,0,0,0,0,316422.15,15
310,0,0,0,0.666666667,0.222222222,0.111111111,0,0,0,0,0,0,0,0,0,0.156843129,0.626373622,0.216783249,0,0,0,0,0,0,52528.09,9
338,0,0.214285714,0,0,0.214285714,0.357142857,0,0.071428571,0,0.142857143,0,0,0,0.178082223,0,0,0.168598484,0.346680706,0,0.049525858,0,0.257112729,0,0,66525.45,14
358,0,0.527272727,0,0,0.018181818,0,0,0.036363636,0,0,0.4,0.018181818,0,0.196801967,0,0,0.006150061,0,0,0.04182042,0,0,0.752767528,0.002460024,2881374.46,55
361,0,0,0.636363636,0.181818182,0.181818182,0,0,0,0,0,0,0,0,0,0.592999988,0.006000014,0.400999998,0,0,0,0,0,0,0,277062.67,11
362,0,0.4,0.1,0,0.4,0,0,0.1,0,0,0,0,0,0.209677412,0.010752704,0,0.779569883,0,0,0,0,0,0,0,138779.04,10
364,0,0.333333333,0.666666667,0,0,0,0,0,0,0,0,0,0,0.509000023,0.490999977,0,0,0,0,0,0,0,0,0,150794.61,6
368,0,0.142857143,0.107142857,0.428571429,0.142857143,0.071428571,0.071428571,0,0,0.035714286,0,0,0,0.089757122,0.239704333,0.388595563,0.093980994,0.027455125,0.100316788,0,0,0.060190075,0,0,707218.42,28
371,0.15625,0.15625,0,0.21875,0,0.09375,0,0.0625,0.1875,0,0,0.125,0.06972111,0.029880485,0,0.320717121,0,0.143426297,0,0.029880485,0.003984076,0,0,0.402390426,304700.54,32
379,0,0.62962963,0.185185185,0.111111111,0,0,0,0,0,0,0.074074074,0,0,0.628,0.054000003,0.008999999,0,0,0,0,0,0,0.308999999,0,1021436.8,27
381,0.027777778,0.638888889,0.027777778,0,0.194444444,0.055555556,0.055555556,0,0,0,0,0,0.015748024,0.705286838,0.034870635,0,0.116985382,0.062992137,0.064116985,0,0,0,0,0,483780.7,36
392,0,0.026315789,0,0,0,0,0,0,0.157894737,0,0,0.815789474,0,0.020999996,0,0,0,0,0,0,0.099000002,0,0,0.880000002,865311.6,38
393,0,0.56,0.2,0.12,0.08,0,0,0.04,0,0,0,0,0,0.54356848,0.220954349,0.054979264,0.090248953,0,0,0.090248953,0,0,0,0,339480.17,25
409,0,0,0.571428571,0,0,0,0,0,0.428571429,0,0,0,0,0,0.997000017,0,0,0,0,0,0.002999983,0,0,0,208634.49,7
422,0.1,0.3,0,0,0.4,0,0.2,0,0,0,0,0,0.12887107,0.393606396,0,0,0.300699319,0,0.176823215,0,0,0,0,0,86386.96,10
431,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8537.01,11
432,0,0,0.421052632,0,0.052631579,0,0,0,0,0.526315789,0,0,0,0,0.4989011,0,0.054945051,0,0,0,0,0.446153849,0,0,1064969.81,19
441,0,0.227272727,0.090909091,0.136363636,0.272727273,0,0.045454545,0.181818182,0.045454545,0,0,0,0,0.458541461,0.258741265,0.000999,0.195804198,0,0.017982011,0.055944051,0.011988014,0,0,0,529609.84,22
452,0,0.024390244,0,0.12195122,0.048780488,0.024390244,0.097560976,0.048780488,0,0.634146341,0,0,0,0.001187644,0,0.147268414,0.384798099,0.009501191,0.010688834,0.198337299,0,0.248218519,0,0,478754.73,41
467,0.009569378,0.148325359,0.081339713,0.148325359,0.124401914,0.033492823,0.033492823,0.277511962,0,0.14354067,0,0,0.025641026,0.207459208,0.284382284,0.099067599,0.19114219,0.034965035,0.013986015,0.002331003,0,0.14102564,0,0,4145481.9,209
475,0.125,0.25,0.5,0.125,0,0,0,0,0,0,0,0,0.534000003,0.208999999,0.182999998,0.074,0,0,0,0,0,0,0,0,1316081.49,16
481,0,0.3,0,0.2,0.2,0,0.2,0.1,0,0,0,0,0,0.120689675,0,0.017241415,0.189655182,0,0.499999962,0.172413767,0,0,0,0,132120.25,10
497,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,214450.89,16
541,0,0,0,0.647058824,0,0,0,0,0,0.352941176,0,0,0,0,0,0.017000011,0,0,0,0,0,0.982999989,0,0,155719.31,17
548,0,0,0,0.387755102,0.020408163,0,0.040816327,0,0,0.530612245,0.020408163,0,0,0,0,0.359795133,0.011523687,0,0.001280411,0,0,0.04865557,0.578745199,0,2240304.65,49
566,0,0.117647059,0.764705882,0.058823529,0,0.058823529,0,0,0,0,0,0,0,0.019019018,0.972972974,0.004004004,0,0.004004004,0,0,0,0,0,0,2569959.77,17
575,0,0.75,0.25,0,0,0,0,0,0,0,0,0,0,0.667436478,0.332563522,0,0,0,0,0,0,0,0,0,166724.78,12
576,0.014218009,0.170616114,0.033175355,0.450236967,0.09478673,0.004739336,0.028436019,0.090047393,0.109004739,0,0,0.004739336,0.00655022,0.218340611,0.113537116,0.495633185,0.021834061,0.002183407,0.037117905,0.024017468,0.080786026,0,0,0,3841715.5,211
589,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,204606.3,9
592,0,0.375,0.5,0.125,0,0,0,0,0,0,0,0,0,0.47452551,0.34765231,0.17782218,0,0,0,0,0,0,0,0,101121.75,8
599,0,0.34,0.38,0.07,0.02,0.01,0,0.03,0,0.06,0.09,0,0,0.109289619,0.1715847,0.014207649,0.013114754,0.002185794,0,0.003278689,0,0.041530054,0.644808741,0,3237839.73,100
603,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,173524.45,14
624,0.023121387,0.739884393,0,0.01734104,0.138728324,0.028901734,0.01734104,0,0.005780347,0,0,0.028901734,0.006237007,0.794178799,0,0.0010395,0.152806652,0.042619542,0.0010395,0,0,0,0,0.002079001,1943395.37,173
626,0.015625,0,0,0.578125,0,0.015625,0.109375,0,0,0.28125,0,0,0,0,0,0.87057522,0,0.027654868,0.043141591,0,0,0.05862832,0,0,1898656.66,64
632,0,0.133333333,0.466666667,0,0.2,0.066666667,0,0.066666667,0,0,0,0.066666667,0,0.032581451,0.201754382,0,0.142857138,0.535087726,0,0.040100251,0,0,0,0.047619052,597713.71,15
639,0,0.714285714,0,0,0.19047619,0,0,0,0.095238095,0,0,0,0,0.644897939,0,0,0.351020412,0,0,0,0.004081649,0,0,0,249480.05,21
653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16513.84,20
655,0.043478261,0.043478261,0,0.347826087,0.217391304,0,0.217391304,0.086956522,0,0,0,0.043478261,0.044742738,0.12639821,0,0.114093965,0.477628631,0,0.041387019,0.149888133,0,0,0,0.045861304,444873.31,23
664,0.055555556,0,0,0.833333333,0,0,0,0,0.111111111,0,0,0,0.144104804,0,0,0.853711782,0,0,0,0,0.002183414,0,0,0,327734.46,18
680,0,0.042553191,0,0.531914894,0.170212766,0,0.021276596,0.021276596,0,0,0.212765957,0,0,0.108663739,0,0.049926586,0.403817908,0,0.04111602,0.105726883,0,0,0.290748864,0,229017.06,47
686,0,0.1,0.1,0.5,0.1,0.1,0,0.1,0,0,0,0,0,0.203796214,0.332667333,0.008991004,0.230769226,0.080919098,0,0.142857125,0,0,0,0,155825.76,10
714,0.153846154,0.076923077,0,0,0.461538462,0,0.076923077,0.230769231,0,0,0,0,0.545454545,0.075757585,0,0,0.121212102,0,0.196969687,0.06060608,0,0,0,0,175760.75,13
726,0.010989011,0.395604396,0.098901099,0.32967033,0,0.010989011,0.010989011,0.010989011,0,0.120879121,0,0.010989011,0.00249688,0.354556802,0.193508114,0.081148565,0,0.003745319,0.006242199,0.004993757,0,0.329588013,0,0.02372035,2594361.34,91
757,0,0.047619048,0.047619048,0.285714286,0,0,0.047619048,0.047619048,0,0.523809524,0,0,0,0.114285699,0.064285717,0.592857126,0,0,0,0.014285735,0,0.214285723,0,0,165777.26,21
761,0,0,0,0,0.333333333,0.083333333,0,0.25,0.166666667,0,0,0.166666667,0,0,0,0,0.304000029,0.04499999,0,0.003999977,0.055999992,0,0,0.591000012,192123.6,12
774,0,0.428571429,0,0,0,0,0,0.571428571,0,0,0,0,0,0.857999983,0,0,0,0,0,0.142000017,0,0,0,0,116439,7
789,0.08,0.346666667,0.04,0.306666667,0.013333333,0.013333333,0.013333333,0.013333333,0.146666667,0,0,0.026666667,0.031407037,0.345477387,0.035175878,0.095477385,0.01884422,0.003768846,0.322864321,0.015075379,0.120603013,0,0,0.011306533,2106483.02,75
801,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,50137.22,8
816,0,0.189189189,0.135135135,0.189189189,0,0.189189189,0.027027027,0,0,0.27027027,0,0,0,0.094750317,0.101152369,0.032010246,0,0.477592832,0.020486555,0,0,0.274007681,0,0,1564292.28,37
841,0,0.192307692,0.461538462,0.038461538,0.192307692,0,0,0.076923077,0,0,0,0.038461538,0,0.177570094,0.480140187,0.001168222,0.185747667,0,0,0.099299065,0,0,0,0.056074764,1270237.54,26
843,0,0.566666667,0.333333333,0,0.033333333,0.033333333,0,0.033333333,0,0,0,0,0,0.490886992,0.362089918,0,0.063183477,0.042527342,0,0.041312271,0,0,0,0,480737.55,30
845,0,0.314685315,0.048951049,0.230769231,0.041958042,0.06993007,0.020979021,0.013986014,0.251748252,0,0,0.006993007,0,0.287862514,0.07841031,0.064446831,0.016111708,0.065520945,0.149301827,0.003222343,0.305048336,0,0,0.030075187,2969181.22,143
854,0,0,0,0.058823529,0.058823529,0,0,0.235294118,0.529411765,0,0.117647059,0,0,0,0,0.029970033,0.014985016,0,0,0.013986017,0.000998999,0,0.940059935,0,759109.62,17
855,0,0.892857143,0,0,0.035714286,0,0,0.071428571,0,0,0,0,0,0.911007038,0,0,0.042154561,0,0,0.046838401,0,0,0,0,562596.06,28
862,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,261440.52,22
873,0,0,0,0.083333333,0,0,0,0,0,0.916666667,0,0,0,0,0,0.026973023,0,0,0,0,0,0.973026977,0,0,41848.85,12
874,0.078431373,0.31372549,0.019607843,0.098039216,0.254901961,0,0.098039216,0.098039216,0.039215686,0,0,0,0.393103436,0.103448286,0.075862065,0.165517241,0.103448286,0,0.020689666,0.13793102,0,0,0,0,235655.33,51
878,0,0,0.545454545,0,0,0.090909091,0,0.090909091,0.272727273,0,0,0,0,0,0.463865541,0,0,0.178151264,0,0.003361337,0.354621859,0,0,0,343089.68,11
885,0.027777778,0.611111111,0.083333333,0.111111111,0.055555556,0.027777778,0,0,0,0.083333333,0,0,0.006230534,0.412253371,0.078920042,0.323987542,0.056074761,0.014537907,0,0,0,0.107995843,0,0,698489.11,36
911,0,0.243902439,0.43902439,0.243902439,0,0.073170732,0,0,0,0,0,0,0,0.216157205,0.508733623,0.246724892,0,0.028384281,0,0,0,0,0,0,2008549.06,41
916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,85006.52,8
917,0,0,0,0.375,0,0,0,0,0,0.375,0.25,0,0,0,0,0.256517205,0,0,0,0,0,0.545359753,0.198123043,0,391485.71,8
935,0,0.8,0.1,0,0,0,0.1,0,0,0,0,0,0,0.596403579,0.125874134,0,0,0,0.277722287,0,0,0,0,0,200222.39,10
941,0,0.965517241,0,0,0,0,0,0,0,0,0.034482759,0,0,0.625,0,0,0,0,0,0,0,0,0.375,0,296222,29
952,0,0,0,0,0,0,0,0,0.023255814,0.976744186,0,0,0,0,0,0,0,0,0,0,0.026194147,0.973805853,0,0,1414866.85,43
957,0.00877193,0.043859649,0.333333333,0.543859649,0.026315789,0,0,0.043859649,0,0,0,0,0,0.019007392,0.609292501,0.277719113,0.076029567,0,0,0.017951427,0,0,0,0,4024866.16,114
958,0,0.571428571,0,0,0,0,0.071428571,0,0,0.357142857,0,0,0,0.113886071,0,0,0,0,0.551448615,0,0,0.334665314,0,0,52513.27,14
972,0,0.5,0,0,0.166666667,0.083333333,0.25,0,0,0,0,0,0,0.492000008,0,0,0.172999981,0.028000001,0.307000009,0,0,0,0,0,168318.92,12
975,0,0.636363636,0.227272727,0,0.045454545,0,0,0.090909091,0,0,0,0,0,0.386160712,0.441964282,0,0.093750008,0,0,0.078124998,0,0,0,0,612067.47,22
980,0,0,0.043478261,0.47826087,0.086956522,0,0,0,0.391304348,0,0,0,0,0,0.001000002,0.670000001,0.001999998,0,0,0,0.326999998,0,0,0,1597616.34,23
984,0,0.319277108,0,0.144578313,0.006024096,0.036144578,0.006024096,0.331325301,0.006024096,0.13253012,0.006024096,0.012048193,0,0.325681493,0,0.160688669,0.00860832,0.038737448,0.011477761,0.242467719,0.00860832,0.032998565,0.162123387,0.00860832,2055964.57,166
989,0,0,0.307692308,0,0,0,0,0,0,0.692307692,0,0,0,0,0.165000004,0,0,0,0,0,0,0.834999996,0,0,493787.2,26
996,0.142857143,0.357142857,0,0,0.071428571,0,0.357142857,0.071428571,0,0,0,0,0.099999971,0.346000006,0,0,0.059000045,0,0.424000012,0.070999965,0,0,0,0,104106.53,14
1001,0,0,0,0.15625,0,0,0,0,0,0.84375,0,0,0,0,0,0.71559633,0,0,0,0,0,0.28440367,0,0,595850.82,32
1006,0,0,0,0.411764706,0.294117647,0.058823529,0,0.058823529,0,0.176470588,0,0,0,0,0,0.360780071,0.400866734,0.131094263,0,0.047670634,0,0.059588299,0,0,393126.51,17
1019,0,0.4,0.2,0.3,0.1,0,0,0,0,0,0,0,0,0.531204638,0.319303325,0.029027587,0.12046445,0,0,0,0,0,0,0,382501.31,20
1022,0,0.2,0.1,0.4,0.2,0.1,0,0,0,0,0,0,0,0.236421732,0.103301399,0.378061753,0.271565464,0.010649651,0,0,0,0,0,0,179721.38,10
1028,0,0,0.423076923,0,0,0,0.038461538,0,0,0.538461538,0,0,0,0,0.392000002,0,0,0,0.028,0,0,0.579999998,0,0,518544.64,26
1038,0,0.414634146,0.487804878,0,0,0,0.097560976,0,0,0,0,0,0,0.28471529,0.595404596,0,0,0,0.119880114,0,0,0,0,0,674691.55,41
1068,0,0.363636364,0.090909091,0.363636364,0.090909091,0,0.090909091,0,0,0,0,0,0,0.695304715,0.136863143,0.005994,0.068931072,0,0.09290707,0,0,0,0,0,132822.83,11
1079,0,0.375,0.020833333,0.291666667,0,0.0625,0.020833333,0,0,0.229166667,0,0,0,0.381026437,0.013996895,0.306376364,0,0.076205285,0.164852253,0,0,0.057542767,0,0,829655.45,48
1103,0.090909091,0,0,0.818181818,0,0,0,0.090909091,0,0,0,0,0.170842817,0,0,0.17767658,0,0,0,0.651480603,0,0,0,0,86890.63,11
1105,0,0.202380952,0.107142857,0.380952381,0.011904762,0.011904762,0.035714286,0.071428571,0.023809524,0.130952381,0,0.023809524,0,0.342135479,0.105625717,0.244546499,0.019517796,0.01033295,0.01033295,0.020665902,0.004592422,0.231917337,0,0.01033295,3215573.62,84
1110,0,0.023255814,0,0.418604651,0,0,0,0,0,0.558139535,0,0,0,0.022000001,0,0.729999995,0,0,0,0,0,0.248000004,0,0,974301.76,43
1122,0,0.222222222,0.333333333,0,0.111111111,0,0.111111111,0.222222222,0,0,0,0,0,0.062906351,0.609545103,0,0.046638075,0,0.184381479,0.096528992,0,0,0,0,7384.31,9
1127,0,0.722222222,0.166666667,0.055555556,0,0,0.055555556,0,0,0,0,0,0,0.628930829,0.316561845,0.039832279,0,0,0.014675047,0,0,0,0,0,669046.58,18
1138,0.115384615,0.153846154,0,0.230769231,0,0,0.076923077,0.115384615,0.076923077,0.230769231,0,0,0.086538465,0.201923069,0,0.083333342,0,0,0.102564109,0.477564083,0,0.048076931,0,0,389866.4,26
1142,0,0.454545455,0,0.045454545,0.090909091,0.181818182,0,0.045454545,0,0,0.181818182,0,0,0.044247789,0,0.127433629,0.014159292,0.028318583,0,0.005309737,0,0,0.780530971,0,2110402.19,22
1143,0,0.571428571,0,0.071428571,0.142857143,0.071428571,0.071428571,0,0.071428571,0,0,0,0,0.520479542,0,0.083916107,0.135864136,0.122877111,0.051948029,0,0.084915076,0,0,0,142176.52,14
1147,0,0.153846154,0,0,0.461538462,0,0.307692308,0.076923077,0,0,0,0,0,0.309690311,0,0,0.33266734,0,0.325674324,0.031968025,0,0,0,0,227810.13,13
1153,0,0.472222222,0.027777778,0.222222222,0.194444444,0.027777778,0.027777778,0.027777778,0,0,0,0,0,0.618110247,0.014435692,0.045931762,0.269028872,0.028871383,0.011811022,0.011811022,0,0,0,0,561826.91,36
1164,0.090909091,0.045454545,0,0.136363636,0,0,0,0,0,0.727272727,0,0,0.176911548,0.067466271,0,0.187406308,0,0,0,0,0,0.568215873,0,0,307816.48,22
1168,0,0.384615385,0,0,0,0.538461538,0,0.076923077,0,0,0,0,0,0.76267529,0,0,0,0.172599787,0,0.064724923,0,0,0,0,509782.61,13
1169,0,0.068181818,0.204545455,0,0.090909091,0.022727273,0.022727273,0,0,0.590909091,0,0,0,0.085000001,0.493999998,0,0.105999996,0.046000005,0.030999997,0,0,0.238000004,0,0,913608.81,44
1184,0,0.090909091,0,0,0,0,0,0,0,0.909090909,0,0,0,0.456999962,0,0,0,0,0,0,0,0.543000038,0,0,95462.59,11
1188,0,0.266666667,0.133333333,0,0.133333333,0.066666667,0,0,0,0.4,0,0,0,0.465999986,0.137000014,0,0.162000013,0.029999998,0,0,0,0.204999989,0,0,189588.01,15
1189,0,0,0.571428571,0,0,0,0.214285714,0,0,0.214285714,0,0,0,0,0.749029755,0,0,0,0.142302698,0,0,0.108667547,0,0,227228.65,14
1206,0,0,0.2,0,0,0.1,0.2,0,0,0.5,0,0,0,0,0.324000012,0,0,0.08700003,0.456999953,0,0,0.132000005,0,0,91485.83,10
1219,0.095238095,0.047619048,0.19047619,0.380952381,0,0.19047619,0,0,0,0,0,0.095238095,0.185950409,0.02892563,0.428719013,0.192148756,0,0.112603302,0,0,0,0,0,0.05165289,431627.93,21
1233,0,0.078947368,0.00877193,0.061403509,0.00877193,0.026315789,0,0.00877193,0,0.807017544,0,0,0,0.070283601,0.02466091,0.056720098,0.003699136,0.016029594,0,0.004932181,0,0.823674481,0,0,1767437.19,114
1234,0,0.216216216,0.162162162,0.243243243,0.054054054,0,0.027027027,0,0,0.27027027,0,0.027027027,0,0.366285127,0.109261186,0.155046821,0.092611858,0,0.033298656,0,0,0.216441197,0,0.027055155,433226.49,37
1243,0,0,0,0.363636364,0.090909091,0,0,0,0,0.545454545,0,0,0,0,0,0.743323452,0.157270026,0,0,0,0,0.099406522,0,0,463926.1,22
1253,0,0.368421053,0,0,0.263157895,0.228070175,0.105263158,0.035087719,0,0,0,0,0,0.669265032,0,0,0.144766151,0.13028953,0.052338533,0.003340754,0,0,0,0,1229665.35,57
1260,0,0.066666667,0,0,0.266666667,0.266666667,0,0.133333333,0,0,0,0.266666667,0,0.167000007,0,0,0.066000009,0.405999988,0,0.155999994,0,0,0,0.205000002,440015.85,15
1274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,77983.42,24
1280,0,0,0,0.714285714,0,0,0.285714286,0,0,0,0,0,0,0,0,0.504819289,0,0,0.495180711,0,0,0,0,0,289211.73,7
1299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1163.28,6
1301,0,0.466666667,0,0.311111111,0.088888889,0,0.133333333,0,0,0,0,0,0,0.539488954,0,0.202671313,0.0894309,0,0.168408832,0,0,0,0,0,423040.58,45
1308,0,0.026315789,0,0.447368421,0.052631579,0,0.026315789,0.052631579,0.368421053,0.026315789,0,0,0,0.037825036,0,0.695035491,0.029550827,0,0.027186767,0.010638269,0.196217521,0.00354609,0,0,123609.4,38
1327,0,0.15,0,0,0.05,0.05,0.25,0,0,0.5,0,0,0,0.141000003,0,0,0.053000022,0.073000015,0.530999984,0,0,0.201999976,0,0,173591.06,20
1339,0,0.485148515,0.445544554,0,0,0.059405941,0,0.00990099,0,0,0,0,0,0.341260402,0.598097506,0,0,0.057074912,0,0.00356718,0,0,0,0,1229068.91,101
1341,0,0.409090909,0.181818182,0.045454545,0.363636364,0,0,0,0,0,0,0,0,0.34102834,0.250786998,0.049317931,0.358866731,0,0,0,0,0,0,0,295467.79,22
1344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,47898.35,7
1362,0,0.25,0,0.05,0.35,0.1,0,0,0,0.25,0,0,0,0.284000001,0,0.015999998,0.505000002,0.054,0,0,0,0.140999999,0,0,1516613.34,40
1378,0,0.647887324,0.070422535,0.126760563,0.070422535,0.014084507,0.014084507,0.056338028,0,0,0,0,0,0.597744363,0.084586466,0.139097742,0.135338346,0.001879698,0.011278194,0.03007519,0,0,0,0,1947339.3,71
1423,0,0,0.625,0.3125,0,0.0625,0,0,0,0,0,0,0,0,0.921269046,0.0117509,0,0.066980054,0,0,0,0,0,0,116414.06,16
1424,0,0.058823529,0.019607843,0.078431373,0.019607843,0,0.058823529,0.019607843,0,0.745098039,0,0,0,0.17127071,0.050828736,0.134806637,0.013259674,0,0.10607735,0.098342544,0,0.42541435,0,0,505661.01,51
1426,0,0.155172414,0.431034483,0.344827586,0,0,0,0.017241379,0.051724138,0,0,0,0,0.200607902,0.545086119,0.212765958,0,0,0,0.040526849,0.001013172,0,0,0,2350508.91,58
1435,0,0,0,0.392857143,0.5,0,0.071428571,0.035714286,0,0,0,0,0,0,0,0.695304698,0.222777222,0,0.06893107,0.01298701,0,0,0,0,1201287.31,28
1441,0.095238095,0.119047619,0,0.595238095,0,0,0.023809524,0,0,0.166666667,0,0,0.083507306,0.062630477,0,0.82672234,0,0,0,0,0,0.027139877,0,0,866423.23,42
1442,0,0.166666667,0.583333333,0,0,0,0.166666667,0.083333333,0,0,0,0,0,0.150849125,0.334665374,0,0,0,0.455544468,0.058941033,0,0,0,0,158373.54,12
1461,0,0.151515152,0.272727273,0.454545455,0.121212121,0,0,0,0,0,0,0,0,0.31597633,0.519526626,0.087573969,0.076923074,0,0,0,0,0,0,0,543166.54,33
1470,0,0.065934066,0.340659341,0.417582418,0,0.087912088,0.021978022,0,0.021978022,0.043956044,0,0,0,0.082706769,0.288220553,0.530075182,0,0.080200502,0.005012533,0,0.005012533,0.008771929,0,0,1296147.12,91
1471,0,0.333333333,0,0.266666667,0.333333333,0.066666667,0,0,0,0,0,0,0,0.489844691,0,0.107526871,0.362007176,0.040621261,0,0,0,0,0,0,369951.34,15
1487,0,0.090909091,0.636363636,0.272727273,0,0,0,0,0,0,0,0,0,0.117000005,0.569,0.313999995,0,0,0,0,0,0,0,0,669616.38,11
1499,0.111111111,0.222222222,0,0.555555556,0.111111111,0,0,0,0,0,0,0,0.303999996,0.356000003,0,0.138999997,0.201000004,0,0,0,0,0,0,0,498079.94,9
